L,N,case,method,name,run,timer,value
3.0,13.0,69,2,complejidad_worst,72,Excercise 2 Timer,48036
3.0,13.0,69,2,complejidad_worst,73,Excercise 2 Timer,48105
3.0,13.0,69,2,complejidad_worst,74,Excercise 2 Timer,48153
3.0,13.0,69,2,complejidad_worst,75,Excercise 2 Timer,48321
3.0,13.0,69,2,complejidad_worst,76,Excercise 2 Timer,48402
3.0,13.0,69,2,complejidad_worst,77,Excercise 2 Timer,48408
3.0,13.0,69,2,complejidad_worst,78,Excercise 2 Timer,48606
3.0,13.0,69,2,complejidad_worst,79,Excercise 2 Timer,48684
3.0,13.0,69,2,complejidad_worst,80,Excercise 2 Timer,48749
4.0,13.0,70,2,complejidad_worst,1,Excercise 2 Timer,48078
4.0,13.0,70,2,complejidad_worst,2,Excercise 2 Timer,48079
4.0,13.0,70,2,complejidad_worst,3,Excercise 2 Timer,48084
4.0,13.0,70,2,complejidad_worst,4,Excercise 2 Timer,48101
4.0,13.0,70,2,complejidad_worst,5,Excercise 2 Timer,48125
4.0,13.0,70,2,complejidad_worst,6,Excercise 2 Timer,48126
4.0,13.0,70,2,complejidad_worst,7,Excercise 2 Timer,48137
4.0,13.0,70,2,complejidad_worst,8,Excercise 2 Timer,48138
4.0,13.0,70,2,complejidad_worst,9,Excercise 2 Timer,48138
4.0,13.0,70,2,complejidad_worst,10,Excercise 2 Timer,48144
4.0,13.0,70,2,complejidad_worst,11,Excercise 2 Timer,48145
4.0,13.0,70,2,complejidad_worst,12,Excercise 2 Timer,48150
4.0,13.0,70,2,complejidad_worst,13,Excercise 2 Timer,48151
4.0,13.0,70,2,complejidad_worst,14,Excercise 2 Timer,48151
4.0,13.0,70,2,complejidad_worst,15,Excercise 2 Timer,48165
4.0,13.0,70,2,complejidad_worst,16,Excercise 2 Timer,48174
4.0,13.0,70,2,complejidad_worst,17,Excercise 2 Timer,48177
4.0,13.0,70,2,complejidad_worst,18,Excercise 2 Timer,48188
4.0,13.0,70,2,complejidad_worst,19,Excercise 2 Timer,48198
4.0,13.0,70,2,complejidad_worst,20,Excercise 2 Timer,48206
4.0,13.0,70,2,complejidad_worst,21,Excercise 2 Timer,48212
4.0,13.0,70,2,complejidad_worst,22,Excercise 2 Timer,48214
4.0,13.0,70,2,complejidad_worst,23,Excercise 2 Timer,48217
4.0,13.0,70,2,complejidad_worst,24,Excercise 2 Timer,48217
4.0,13.0,70,2,complejidad_worst,25,Excercise 2 Timer,48221
4.0,13.0,70,2,complejidad_worst,26,Excercise 2 Timer,48227
4.0,13.0,70,2,complejidad_worst,27,Excercise 2 Timer,48231
4.0,13.0,70,2,complejidad_worst,28,Excercise 2 Timer,48243
4.0,13.0,70,2,complejidad_worst,29,Excercise 2 Timer,48244
4.0,13.0,70,2,complejidad_worst,30,Excercise 2 Timer,48248
4.0,13.0,70,2,complejidad_worst,31,Excercise 2 Timer,48254
4.0,13.0,70,2,complejidad_worst,32,Excercise 2 Timer,48254
4.0,13.0,70,2,complejidad_worst,33,Excercise 2 Timer,48258
4.0,13.0,70,2,complejidad_worst,34,Excercise 2 Timer,48267
4.0,13.0,70,2,complejidad_worst,35,Excercise 2 Timer,48269
4.0,13.0,70,2,complejidad_worst,36,Excercise 2 Timer,48270
4.0,13.0,70,2,complejidad_worst,37,Excercise 2 Timer,48274
4.0,13.0,70,2,complejidad_worst,38,Excercise 2 Timer,48285
4.0,13.0,70,2,complejidad_worst,39,Excercise 2 Timer,48299
4.0,13.0,70,2,complejidad_worst,40,Excercise 2 Timer,48304
4.0,13.0,70,2,complejidad_worst,41,Excercise 2 Timer,48313
4.0,13.0,70,2,complejidad_worst,42,Excercise 2 Timer,48318
4.0,13.0,70,2,complejidad_worst,43,Excercise 2 Timer,48332
4.0,13.0,70,2,complejidad_worst,44,Excercise 2 Timer,48335
4.0,13.0,70,2,complejidad_worst,45,Excercise 2 Timer,48352
4.0,13.0,70,2,complejidad_worst,46,Excercise 2 Timer,48353
4.0,13.0,70,2,complejidad_worst,47,Excercise 2 Timer,48370
4.0,13.0,70,2,complejidad_worst,48,Excercise 2 Timer,48420
4.0,13.0,70,2,complejidad_worst,49,Excercise 2 Timer,48431
4.0,13.0,70,2,complejidad_worst,50,Excercise 2 Timer,48454
4.0,13.0,70,2,complejidad_worst,51,Excercise 2 Timer,48505
4.0,13.0,70,2,complejidad_worst,52,Excercise 2 Timer,48508
4.0,13.0,70,2,complejidad_worst,53,Excercise 2 Timer,48633
4.0,13.0,70,2,complejidad_worst,54,Excercise 2 Timer,48768
4.0,13.0,70,2,complejidad_worst,55,Excercise 2 Timer,48783
4.0,13.0,70,2,complejidad_worst,56,Excercise 2 Timer,48832
4.0,13.0,70,2,complejidad_worst,57,Excercise 2 Timer,48972
4.0,13.0,70,2,complejidad_worst,58,Excercise 2 Timer,49003
4.0,13.0,70,2,complejidad_worst,59,Excercise 2 Timer,49050
4.0,13.0,70,2,complejidad_worst,60,Excercise 2 Timer,49061
4.0,13.0,70,2,complejidad_worst,61,Excercise 2 Timer,49111
4.0,13.0,70,2,complejidad_worst,62,Excercise 2 Timer,49257
4.0,13.0,70,2,complejidad_worst,63,Excercise 2 Timer,49311
4.0,13.0,70,2,complejidad_worst,64,Excercise 2 Timer,49323
4.0,13.0,70,2,complejidad_worst,65,Excercise 2 Timer,49511
4.0,13.0,70,2,complejidad_worst,66,Excercise 2 Timer,49530
4.0,13.0,70,2,complejidad_worst,67,Excercise 2 Timer,49563
4.0,13.0,70,2,complejidad_worst,68,Excercise 2 Timer,49791
4.0,13.0,70,2,complejidad_worst,69,Excercise 2 Timer,50192
4.0,13.0,70,2,complejidad_worst,70,Excercise 2 Timer,50200
4.0,13.0,70,2,complejidad_worst,71,Excercise 2 Timer,50435
4.0,13.0,70,2,complejidad_worst,72,Excercise 2 Timer,50633
4.0,13.0,70,2,complejidad_worst,73,Excercise 2 Timer,50768
4.0,13.0,70,2,complejidad_worst,74,Excercise 2 Timer,50772
4.0,13.0,70,2,complejidad_worst,75,Excercise 2 Timer,50870
4.0,13.0,70,2,complejidad_worst,76,Excercise 2 Timer,50871
4.0,13.0,70,2,complejidad_worst,77,Excercise 2 Timer,50945
4.0,13.0,70,2,complejidad_worst,78,Excercise 2 Timer,51058
4.0,13.0,70,2,complejidad_worst,79,Excercise 2 Timer,51073
4.0,13.0,70,2,complejidad_worst,80,Excercise 2 Timer,51570
5.0,13.0,71,2,complejidad_worst,1,Excercise 2 Timer,50209
5.0,13.0,71,2,complejidad_worst,2,Excercise 2 Timer,50210
5.0,13.0,71,2,complejidad_worst,3,Excercise 2 Timer,50216
5.0,13.0,71,2,complejidad_worst,4,Excercise 2 Timer,50222
5.0,13.0,71,2,complejidad_worst,5,Excercise 2 Timer,50231
5.0,13.0,71,2,complejidad_worst,6,Excercise 2 Timer,50233
5.0,13.0,71,2,complejidad_worst,7,Excercise 2 Timer,50240
5.0,13.0,71,2,complejidad_worst,8,Excercise 2 Timer,50241
5.0,13.0,71,2,complejidad_worst,9,Excercise 2 Timer,50250
5.0,13.0,71,2,complejidad_worst,10,Excercise 2 Timer,50265
5.0,13.0,71,2,complejidad_worst,11,Excercise 2 Timer,50266
5.0,13.0,71,2,complejidad_worst,12,Excercise 2 Timer,50275
5.0,13.0,71,2,complejidad_worst,13,Excercise 2 Timer,50279
5.0,13.0,71,2,complejidad_worst,14,Excercise 2 Timer,50289
5.0,13.0,71,2,complejidad_worst,15,Excercise 2 Timer,50289
5.0,13.0,71,2,complejidad_worst,16,Excercise 2 Timer,50329
5.0,13.0,71,2,complejidad_worst,17,Excercise 2 Timer,50336
5.0,13.0,71,2,complejidad_worst,18,Excercise 2 Timer,50344
5.0,13.0,71,2,complejidad_worst,19,Excercise 2 Timer,50344
5.0,13.0,71,2,complejidad_worst,20,Excercise 2 Timer,50346
5.0,13.0,71,2,complejidad_worst,21,Excercise 2 Timer,50355
5.0,13.0,71,2,complejidad_worst,22,Excercise 2 Timer,50371
5.0,13.0,71,2,complejidad_worst,23,Excercise 2 Timer,50400
5.0,13.0,71,2,complejidad_worst,24,Excercise 2 Timer,50404
5.0,13.0,71,2,complejidad_worst,25,Excercise 2 Timer,50406
5.0,13.0,71,2,complejidad_worst,26,Excercise 2 Timer,50413
5.0,13.0,71,2,complejidad_worst,27,Excercise 2 Timer,50423
5.0,13.0,71,2,complejidad_worst,28,Excercise 2 Timer,50429
5.0,13.0,71,2,complejidad_worst,29,Excercise 2 Timer,50446
5.0,13.0,71,2,complejidad_worst,30,Excercise 2 Timer,50453
5.0,13.0,71,2,complejidad_worst,31,Excercise 2 Timer,50479
5.0,13.0,71,2,complejidad_worst,32,Excercise 2 Timer,50482
5.0,13.0,71,2,complejidad_worst,33,Excercise 2 Timer,50482
5.0,13.0,71,2,complejidad_worst,34,Excercise 2 Timer,50502
5.0,13.0,71,2,complejidad_worst,35,Excercise 2 Timer,50523
5.0,13.0,71,2,complejidad_worst,36,Excercise 2 Timer,50549
5.0,13.0,71,2,complejidad_worst,37,Excercise 2 Timer,50550
5.0,13.0,71,2,complejidad_worst,38,Excercise 2 Timer,50552
5.0,13.0,71,2,complejidad_worst,39,Excercise 2 Timer,50572
5.0,13.0,71,2,complejidad_worst,40,Excercise 2 Timer,50621
5.0,13.0,71,2,complejidad_worst,41,Excercise 2 Timer,50691
5.0,13.0,71,2,complejidad_worst,42,Excercise 2 Timer,50720
5.0,13.0,71,2,complejidad_worst,43,Excercise 2 Timer,50733
5.0,13.0,71,2,complejidad_worst,44,Excercise 2 Timer,50787
5.0,13.0,71,2,complejidad_worst,45,Excercise 2 Timer,50799
5.0,13.0,71,2,complejidad_worst,46,Excercise 2 Timer,50945
5.0,13.0,71,2,complejidad_worst,47,Excercise 2 Timer,50966
5.0,13.0,71,2,complejidad_worst,48,Excercise 2 Timer,51138
5.0,13.0,71,2,complejidad_worst,49,Excercise 2 Timer,51140
5.0,13.0,71,2,complejidad_worst,50,Excercise 2 Timer,51146
5.0,13.0,71,2,complejidad_worst,51,Excercise 2 Timer,51167
5.0,13.0,71,2,complejidad_worst,52,Excercise 2 Timer,51265
5.0,13.0,71,2,complejidad_worst,53,Excercise 2 Timer,51298
5.0,13.0,71,2,complejidad_worst,54,Excercise 2 Timer,51308
5.0,13.0,71,2,complejidad_worst,55,Excercise 2 Timer,51483
5.0,13.0,71,2,complejidad_worst,56,Excercise 2 Timer,51507
5.0,13.0,71,2,complejidad_worst,57,Excercise 2 Timer,51599
5.0,13.0,71,2,complejidad_worst,58,Excercise 2 Timer,51629
5.0,13.0,71,2,complejidad_worst,59,Excercise 2 Timer,51673
5.0,13.0,71,2,complejidad_worst,60,Excercise 2 Timer,51837
5.0,13.0,71,2,complejidad_worst,61,Excercise 2 Timer,51842
5.0,13.0,71,2,complejidad_worst,62,Excercise 2 Timer,51851
5.0,13.0,71,2,complejidad_worst,63,Excercise 2 Timer,51893
5.0,13.0,71,2,complejidad_worst,64,Excercise 2 Timer,52019
5.0,13.0,71,2,complejidad_worst,65,Excercise 2 Timer,52051
5.0,13.0,71,2,complejidad_worst,66,Excercise 2 Timer,52132
5.0,13.0,71,2,complejidad_worst,67,Excercise 2 Timer,52256
5.0,13.0,71,2,complejidad_worst,68,Excercise 2 Timer,52485
5.0,13.0,71,2,complejidad_worst,69,Excercise 2 Timer,52596
5.0,13.0,71,2,complejidad_worst,70,Excercise 2 Timer,52760
5.0,13.0,71,2,complejidad_worst,71,Excercise 2 Timer,53037
5.0,13.0,71,2,complejidad_worst,72,Excercise 2 Timer,53049
5.0,13.0,71,2,complejidad_worst,73,Excercise 2 Timer,53128
5.0,13.0,71,2,complejidad_worst,74,Excercise 2 Timer,53300
5.0,13.0,71,2,complejidad_worst,75,Excercise 2 Timer,53365
5.0,13.0,71,2,complejidad_worst,76,Excercise 2 Timer,53443
5.0,13.0,71,2,complejidad_worst,77,Excercise 2 Timer,53648
5.0,13.0,71,2,complejidad_worst,78,Excercise 2 Timer,53674
5.0,13.0,71,2,complejidad_worst,79,Excercise 2 Timer,53692
5.0,13.0,71,2,complejidad_worst,80,Excercise 2 Timer,53702
6.0,13.0,72,2,complejidad_worst,1,Excercise 2 Timer,52414
6.0,13.0,72,2,complejidad_worst,2,Excercise 2 Timer,52424
6.0,13.0,72,2,complejidad_worst,3,Excercise 2 Timer,52433
6.0,13.0,72,2,complejidad_worst,4,Excercise 2 Timer,52434
6.0,13.0,72,2,complejidad_worst,5,Excercise 2 Timer,52443
6.0,13.0,72,2,complejidad_worst,6,Excercise 2 Timer,52445
6.0,13.0,72,2,complejidad_worst,7,Excercise 2 Timer,52461
6.0,13.0,72,2,complejidad_worst,8,Excercise 2 Timer,52467
6.0,13.0,72,2,complejidad_worst,9,Excercise 2 Timer,52470
6.0,13.0,72,2,complejidad_worst,10,Excercise 2 Timer,52473
6.0,13.0,72,2,complejidad_worst,11,Excercise 2 Timer,52473
6.0,13.0,72,2,complejidad_worst,12,Excercise 2 Timer,52474
6.0,13.0,72,2,complejidad_worst,13,Excercise 2 Timer,52474
6.0,13.0,72,2,complejidad_worst,14,Excercise 2 Timer,52494
6.0,13.0,72,2,complejidad_worst,15,Excercise 2 Timer,52494
6.0,13.0,72,2,complejidad_worst,16,Excercise 2 Timer,52497
6.0,13.0,72,2,complejidad_worst,17,Excercise 2 Timer,52500
6.0,13.0,72,2,complejidad_worst,18,Excercise 2 Timer,52501
6.0,13.0,72,2,complejidad_worst,19,Excercise 2 Timer,52514
6.0,13.0,72,2,complejidad_worst,20,Excercise 2 Timer,52521
6.0,13.0,72,2,complejidad_worst,21,Excercise 2 Timer,52540
6.0,13.0,72,2,complejidad_worst,22,Excercise 2 Timer,52560
6.0,13.0,72,2,complejidad_worst,23,Excercise 2 Timer,52573
6.0,13.0,72,2,complejidad_worst,24,Excercise 2 Timer,52580
6.0,13.0,72,2,complejidad_worst,25,Excercise 2 Timer,52587
6.0,13.0,72,2,complejidad_worst,26,Excercise 2 Timer,52600
6.0,13.0,72,2,complejidad_worst,27,Excercise 2 Timer,52667
6.0,13.0,72,2,complejidad_worst,28,Excercise 2 Timer,52675
6.0,13.0,72,2,complejidad_worst,29,Excercise 2 Timer,52697
6.0,13.0,72,2,complejidad_worst,30,Excercise 2 Timer,52727
6.0,13.0,72,2,complejidad_worst,31,Excercise 2 Timer,52741
6.0,13.0,72,2,complejidad_worst,32,Excercise 2 Timer,52770
6.0,13.0,72,2,complejidad_worst,33,Excercise 2 Timer,52817
6.0,13.0,72,2,complejidad_worst,34,Excercise 2 Timer,52827
6.0,13.0,72,2,complejidad_worst,35,Excercise 2 Timer,52903
6.0,13.0,72,2,complejidad_worst,36,Excercise 2 Timer,52909
6.0,13.0,72,2,complejidad_worst,37,Excercise 2 Timer,52939
6.0,13.0,72,2,complejidad_worst,38,Excercise 2 Timer,52955
6.0,13.0,72,2,complejidad_worst,39,Excercise 2 Timer,53008
6.0,13.0,72,2,complejidad_worst,40,Excercise 2 Timer,53023
6.0,13.0,72,2,complejidad_worst,41,Excercise 2 Timer,53152
6.0,13.0,72,2,complejidad_worst,42,Excercise 2 Timer,53199
6.0,13.0,72,2,complejidad_worst,43,Excercise 2 Timer,53242
6.0,13.0,72,2,complejidad_worst,44,Excercise 2 Timer,53277
6.0,13.0,72,2,complejidad_worst,45,Excercise 2 Timer,53323
6.0,13.0,72,2,complejidad_worst,46,Excercise 2 Timer,53410
6.0,13.0,72,2,complejidad_worst,47,Excercise 2 Timer,53420
6.0,13.0,72,2,complejidad_worst,48,Excercise 2 Timer,53428
6.0,13.0,72,2,complejidad_worst,49,Excercise 2 Timer,53448
6.0,13.0,72,2,complejidad_worst,50,Excercise 2 Timer,53482
6.0,13.0,72,2,complejidad_worst,51,Excercise 2 Timer,53484
6.0,13.0,72,2,complejidad_worst,52,Excercise 2 Timer,53529
6.0,13.0,72,2,complejidad_worst,53,Excercise 2 Timer,53539
6.0,13.0,72,2,complejidad_worst,54,Excercise 2 Timer,53574
6.0,13.0,72,2,complejidad_worst,55,Excercise 2 Timer,53624
6.0,13.0,72,2,complejidad_worst,56,Excercise 2 Timer,53633
6.0,13.0,72,2,complejidad_worst,57,Excercise 2 Timer,53634
6.0,13.0,72,2,complejidad_worst,58,Excercise 2 Timer,53704
6.0,13.0,72,2,complejidad_worst,59,Excercise 2 Timer,53710
6.0,13.0,72,2,complejidad_worst,60,Excercise 2 Timer,53716
6.0,13.0,72,2,complejidad_worst,61,Excercise 2 Timer,53723
6.0,13.0,72,2,complejidad_worst,62,Excercise 2 Timer,53895
6.0,13.0,72,2,complejidad_worst,63,Excercise 2 Timer,53961
6.0,13.0,72,2,complejidad_worst,64,Excercise 2 Timer,54018
6.0,13.0,72,2,complejidad_worst,65,Excercise 2 Timer,54025
6.0,13.0,72,2,complejidad_worst,66,Excercise 2 Timer,54160
6.0,13.0,72,2,complejidad_worst,67,Excercise 2 Timer,54319
6.0,13.0,72,2,complejidad_worst,68,Excercise 2 Timer,54350
6.0,13.0,72,2,complejidad_worst,69,Excercise 2 Timer,54406
6.0,13.0,72,2,complejidad_worst,70,Excercise 2 Timer,54531
6.0,13.0,72,2,complejidad_worst,71,Excercise 2 Timer,54812
6.0,13.0,72,2,complejidad_worst,72,Excercise 2 Timer,54824
6.0,13.0,72,2,complejidad_worst,73,Excercise 2 Timer,55061
6.0,13.0,72,2,complejidad_worst,74,Excercise 2 Timer,55067
6.0,13.0,72,2,complejidad_worst,75,Excercise 2 Timer,55124
6.0,13.0,72,2,complejidad_worst,76,Excercise 2 Timer,55163
6.0,13.0,72,2,complejidad_worst,77,Excercise 2 Timer,55356
6.0,13.0,72,2,complejidad_worst,78,Excercise 2 Timer,55665
6.0,13.0,72,2,complejidad_worst,79,Excercise 2 Timer,55701
6.0,13.0,72,2,complejidad_worst,80,Excercise 2 Timer,55703
7.0,13.0,73,2,complejidad_worst,1,Excercise 2 Timer,54843
7.0,13.0,73,2,complejidad_worst,2,Excercise 2 Timer,54844
7.0,13.0,73,2,complejidad_worst,3,Excercise 2 Timer,54845
7.0,13.0,73,2,complejidad_worst,4,Excercise 2 Timer,54874
7.0,13.0,73,2,complejidad_worst,5,Excercise 2 Timer,54878
7.0,13.0,73,2,complejidad_worst,6,Excercise 2 Timer,54886
7.0,13.0,73,2,complejidad_worst,7,Excercise 2 Timer,54907
7.0,13.0,73,2,complejidad_worst,8,Excercise 2 Timer,54957
7.0,13.0,73,2,complejidad_worst,9,Excercise 2 Timer,54973
7.0,13.0,73,2,complejidad_worst,10,Excercise 2 Timer,54985
7.0,13.0,73,2,complejidad_worst,11,Excercise 2 Timer,54987
7.0,13.0,73,2,complejidad_worst,12,Excercise 2 Timer,54988
7.0,13.0,73,2,complejidad_worst,13,Excercise 2 Timer,55017
7.0,13.0,73,2,complejidad_worst,14,Excercise 2 Timer,55120
7.0,13.0,73,2,complejidad_worst,15,Excercise 2 Timer,55127
7.0,13.0,73,2,complejidad_worst,16,Excercise 2 Timer,55163
7.0,13.0,73,2,complejidad_worst,17,Excercise 2 Timer,55179
7.0,13.0,73,2,complejidad_worst,18,Excercise 2 Timer,55183
7.0,13.0,73,2,complejidad_worst,19,Excercise 2 Timer,55187
7.0,13.0,73,2,complejidad_worst,20,Excercise 2 Timer,55198
7.0,13.0,73,2,complejidad_worst,21,Excercise 2 Timer,55200
7.0,13.0,73,2,complejidad_worst,22,Excercise 2 Timer,55202
7.0,13.0,73,2,complejidad_worst,23,Excercise 2 Timer,55203
7.0,13.0,73,2,complejidad_worst,24,Excercise 2 Timer,55208
7.0,13.0,73,2,complejidad_worst,25,Excercise 2 Timer,55220
7.0,13.0,73,2,complejidad_worst,26,Excercise 2 Timer,55221
7.0,13.0,73,2,complejidad_worst,27,Excercise 2 Timer,55230
7.0,13.0,73,2,complejidad_worst,28,Excercise 2 Timer,55231
7.0,13.0,73,2,complejidad_worst,29,Excercise 2 Timer,55232
7.0,13.0,73,2,complejidad_worst,30,Excercise 2 Timer,55246
7.0,13.0,73,2,complejidad_worst,31,Excercise 2 Timer,55256
7.0,13.0,73,2,complejidad_worst,32,Excercise 2 Timer,55257
7.0,13.0,73,2,complejidad_worst,33,Excercise 2 Timer,55260
7.0,13.0,73,2,complejidad_worst,34,Excercise 2 Timer,55272
7.0,13.0,73,2,complejidad_worst,35,Excercise 2 Timer,55278
7.0,13.0,73,2,complejidad_worst,36,Excercise 2 Timer,55286
7.0,13.0,73,2,complejidad_worst,37,Excercise 2 Timer,55288
7.0,13.0,73,2,complejidad_worst,38,Excercise 2 Timer,55289
7.0,13.0,73,2,complejidad_worst,39,Excercise 2 Timer,55293
7.0,13.0,73,2,complejidad_worst,40,Excercise 2 Timer,55303
7.0,13.0,73,2,complejidad_worst,41,Excercise 2 Timer,55304
7.0,13.0,73,2,complejidad_worst,42,Excercise 2 Timer,55322
7.0,13.0,73,2,complejidad_worst,43,Excercise 2 Timer,55324
7.0,13.0,73,2,complejidad_worst,44,Excercise 2 Timer,55368
7.0,13.0,73,2,complejidad_worst,45,Excercise 2 Timer,55374
7.0,13.0,73,2,complejidad_worst,46,Excercise 2 Timer,55387
7.0,13.0,73,2,complejidad_worst,47,Excercise 2 Timer,55399
7.0,13.0,73,2,complejidad_worst,48,Excercise 2 Timer,55409
7.0,13.0,73,2,complejidad_worst,49,Excercise 2 Timer,55433
7.0,13.0,73,2,complejidad_worst,50,Excercise 2 Timer,55483
7.0,13.0,73,2,complejidad_worst,51,Excercise 2 Timer,55694
7.0,13.0,73,2,complejidad_worst,52,Excercise 2 Timer,55695
7.0,13.0,73,2,complejidad_worst,53,Excercise 2 Timer,55695
7.0,13.0,73,2,complejidad_worst,54,Excercise 2 Timer,55698
7.0,13.0,73,2,complejidad_worst,55,Excercise 2 Timer,55807
7.0,13.0,73,2,complejidad_worst,56,Excercise 2 Timer,55852
7.0,13.0,73,2,complejidad_worst,57,Excercise 2 Timer,56010
7.0,13.0,73,2,complejidad_worst,58,Excercise 2 Timer,56090
7.0,13.0,73,2,complejidad_worst,59,Excercise 2 Timer,56401
7.0,13.0,73,2,complejidad_worst,60,Excercise 2 Timer,56480
7.0,13.0,73,2,complejidad_worst,61,Excercise 2 Timer,56697
7.0,13.0,73,2,complejidad_worst,62,Excercise 2 Timer,56761
7.0,13.0,73,2,complejidad_worst,63,Excercise 2 Timer,56822
7.0,13.0,73,2,complejidad_worst,64,Excercise 2 Timer,57026
7.0,13.0,73,2,complejidad_worst,65,Excercise 2 Timer,57027
7.0,13.0,73,2,complejidad_worst,66,Excercise 2 Timer,57120
7.0,13.0,73,2,complejidad_worst,67,Excercise 2 Timer,57275
7.0,13.0,73,2,complejidad_worst,68,Excercise 2 Timer,57309
7.0,13.0,73,2,complejidad_worst,69,Excercise 2 Timer,57335
7.0,13.0,73,2,complejidad_worst,70,Excercise 2 Timer,57374
7.0,13.0,73,2,complejidad_worst,71,Excercise 2 Timer,57446
7.0,13.0,73,2,complejidad_worst,72,Excercise 2 Timer,57641
7.0,13.0,73,2,complejidad_worst,73,Excercise 2 Timer,57753
7.0,13.0,73,2,complejidad_worst,74,Excercise 2 Timer,57783
7.0,13.0,73,2,complejidad_worst,75,Excercise 2 Timer,57892
7.0,13.0,73,2,complejidad_worst,76,Excercise 2 Timer,58067
7.0,13.0,73,2,complejidad_worst,77,Excercise 2 Timer,58167
7.0,13.0,73,2,complejidad_worst,78,Excercise 2 Timer,58196
7.0,13.0,73,2,complejidad_worst,79,Excercise 2 Timer,58429
7.0,13.0,73,2,complejidad_worst,80,Excercise 2 Timer,58824
8.0,13.0,74,2,complejidad_worst,1,Excercise 2 Timer,57082
8.0,13.0,74,2,complejidad_worst,2,Excercise 2 Timer,57089
8.0,13.0,74,2,complejidad_worst,3,Excercise 2 Timer,57090
8.0,13.0,74,2,complejidad_worst,4,Excercise 2 Timer,57091
8.0,13.0,74,2,complejidad_worst,5,Excercise 2 Timer,57092
8.0,13.0,74,2,complejidad_worst,6,Excercise 2 Timer,57100
8.0,13.0,74,2,complejidad_worst,7,Excercise 2 Timer,57118
8.0,13.0,74,2,complejidad_worst,8,Excercise 2 Timer,57143
8.0,13.0,74,2,complejidad_worst,9,Excercise 2 Timer,57148
8.0,13.0,74,2,complejidad_worst,10,Excercise 2 Timer,57149
8.0,13.0,74,2,complejidad_worst,11,Excercise 2 Timer,57161
8.0,13.0,74,2,complejidad_worst,12,Excercise 2 Timer,57162
8.0,13.0,74,2,complejidad_worst,13,Excercise 2 Timer,57171
8.0,13.0,74,2,complejidad_worst,14,Excercise 2 Timer,57177
8.0,13.0,74,2,complejidad_worst,15,Excercise 2 Timer,57178
8.0,13.0,74,2,complejidad_worst,16,Excercise 2 Timer,57200
8.0,13.0,74,2,complejidad_worst,17,Excercise 2 Timer,57203
8.0,13.0,74,2,complejidad_worst,18,Excercise 2 Timer,57209
8.0,13.0,74,2,complejidad_worst,19,Excercise 2 Timer,57215
8.0,13.0,74,2,complejidad_worst,20,Excercise 2 Timer,57219
8.0,13.0,74,2,complejidad_worst,21,Excercise 2 Timer,57222
8.0,13.0,74,2,complejidad_worst,22,Excercise 2 Timer,57224
8.0,13.0,74,2,complejidad_worst,23,Excercise 2 Timer,57231
8.0,13.0,74,2,complejidad_worst,24,Excercise 2 Timer,57252
8.0,13.0,74,2,complejidad_worst,25,Excercise 2 Timer,57280
8.0,13.0,74,2,complejidad_worst,26,Excercise 2 Timer,57280
8.0,13.0,74,2,complejidad_worst,27,Excercise 2 Timer,57308
8.0,13.0,74,2,complejidad_worst,28,Excercise 2 Timer,57317
8.0,13.0,74,2,complejidad_worst,29,Excercise 2 Timer,57318
8.0,13.0,74,2,complejidad_worst,30,Excercise 2 Timer,57323
8.0,13.0,74,2,complejidad_worst,31,Excercise 2 Timer,57363
8.0,13.0,74,2,complejidad_worst,32,Excercise 2 Timer,57395
8.0,13.0,74,2,complejidad_worst,33,Excercise 2 Timer,57474
8.0,13.0,74,2,complejidad_worst,34,Excercise 2 Timer,57484
8.0,13.0,74,2,complejidad_worst,35,Excercise 2 Timer,57492
8.0,13.0,74,2,complejidad_worst,36,Excercise 2 Timer,57504
8.0,13.0,74,2,complejidad_worst,37,Excercise 2 Timer,57512
8.0,13.0,74,2,complejidad_worst,38,Excercise 2 Timer,57528
8.0,13.0,74,2,complejidad_worst,39,Excercise 2 Timer,57554
8.0,13.0,74,2,complejidad_worst,40,Excercise 2 Timer,57568
8.0,13.0,74,2,complejidad_worst,41,Excercise 2 Timer,57590
8.0,13.0,74,2,complejidad_worst,42,Excercise 2 Timer,57617
8.0,13.0,74,2,complejidad_worst,43,Excercise 2 Timer,57682
8.0,13.0,74,2,complejidad_worst,44,Excercise 2 Timer,57746
8.0,13.0,74,2,complejidad_worst,45,Excercise 2 Timer,57829
8.0,13.0,74,2,complejidad_worst,46,Excercise 2 Timer,57882
8.0,13.0,74,2,complejidad_worst,47,Excercise 2 Timer,57899
8.0,13.0,74,2,complejidad_worst,48,Excercise 2 Timer,57909
8.0,13.0,74,2,complejidad_worst,49,Excercise 2 Timer,58211
8.0,13.0,74,2,complejidad_worst,50,Excercise 2 Timer,58218
8.0,13.0,74,2,complejidad_worst,51,Excercise 2 Timer,58362
8.0,13.0,74,2,complejidad_worst,52,Excercise 2 Timer,58416
8.0,13.0,74,2,complejidad_worst,53,Excercise 2 Timer,58454
8.0,13.0,74,2,complejidad_worst,54,Excercise 2 Timer,58456
8.0,13.0,74,2,complejidad_worst,55,Excercise 2 Timer,58515
8.0,13.0,74,2,complejidad_worst,56,Excercise 2 Timer,58560
8.0,13.0,74,2,complejidad_worst,57,Excercise 2 Timer,58599
8.0,13.0,74,2,complejidad_worst,58,Excercise 2 Timer,58610
8.0,13.0,74,2,complejidad_worst,59,Excercise 2 Timer,58668
